STRATG09_RC,ST1ROOTS_RC,STRATG02_RC,STRATG03_RC,STRATG04_RC,STRATG05_RC,STRATG06_RC,STRATG07_RC,STRATG08_RC,ST1OTHER_RC,STRATG10_RC,STRATG11_RC,STRATG12_RC,STRATG13_RC,STRATG14_RC,STRATG15_RC,STRATG16_RC,strcode,FDSEC10_RC,FDSEC02_RC,FDSEC03_RC,FDSEC04_RC,FDSEC05_RC,FDSEC06_RC,FDSEC07_RC,FDSEC08_RC,FDSEC09_RC,FDSEC01_RC,FDSEC11_RC,finalwgts,hhnum,provcode,psucode,regcode,ST1MAIS_RC
0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,45042,2,0,0,0,0,0,2,2,2,1,0,410.8244,11539,45,0875913016002,6,1
0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,45042,1,2,2,2,2,2,1,1,1,2,2,410.8244,11541,45,0875913016002,6,0
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,45042,2,0,0,0,0,0,1,0,2,2,0,410.8244,11542,45,0875913016002,6,1
0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,45042,2,0,0,0,0,0,2,2,2,0,0,410.8244,11545,45,0875913016002,6,1
1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,45042,1,0,0,0,0,0,1,1,1,0,0,410.8244,11546,45,0875913016002,6,0
0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,45032,0,0,0,0,0,0,2,2,0,0,0,415.8484,11548,45,0876914007000,6,1
0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,45032,2,0,1,0,0,0,2,2,2,1,1,415.8484,11551,45,0876914007000,6,0
0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,45032,0,0,0,0,0,0,2,2,2,0,0,415.8484,11552,45,0876914007000,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,0,0,0,0,0,415.8484,11556,45,0876914007000,6,9
0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,45032,0,0,0,0,0,0,2,0,0,0,0,415.8484,11557,45,0876914007000,6,0
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,45032,0,0,0,0,0,0,2,2,2,2,0,415.8484,11558,45,0876914007000,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,0,0,0,0,0,415.8484,11559,45,0876914007000,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,426.0621,11563,45,0876614017000,6,9
0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,45012,2,0,1,2,0,0,2,2,2,1,2,426.0621,11566,45,0876614017000,6,1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,45012,2,0,0,0,0,0,2,2,2,0,2,426.0621,11567,45,0876614017000,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,426.0621,11572,45,0876614017000,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,426.0621,11573,45,0876614017000,6,9
1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,45042,2,0,0,0,0,0,2,2,2,0,0,438.3134,11574,45,0877815004002,6,1
0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,45042,2,1,1,1,1,1,2,2,2,1,1,438.3134,11575,45,0877815004002,6,1
0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,45042,2,0,0,0,0,0,0,0,2,0,0,438.3134,11579,45,0877815004002,6,0
0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,45042,2,0,0,0,0,0,2,2,2,0,0,438.3134,11581,45,0877815004002,6,1
1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,45042,1,0,0,0,0,0,1,1,1,0,0,438.3134,11582,45,0877815004002,6,0
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,45042,2,0,0,0,0,0,2,0,0,0,0,438.3134,11585,45,0877815004002,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45042,0,0,0,0,0,0,0,0,0,0,0,438.3134,11587,45,0877815004002,6,9
0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,45042,2,0,0,0,0,0,1,2,2,0,0,413.0406,11591,45,0878015006002,6,0
0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,45042,2,0,2,2,0,0,1,1,2,1,0,413.0406,11595,45,0878015006002,6,1
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,45032,0,0,1,0,0,0,2,0,0,2,0,411.9325,11599,45,0878915021000,6,0
0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,45032,0,0,1,0,0,0,2,0,0,1,0,411.9325,11600,45,0878915021000,6,0
9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,45032,0,0,0,0,0,0,0,0,0,0,0,411.9325,11602,45,0878915021000,6,9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45032,2,0,0,0,0,0,2,2,2,0,0,411.9325,11603,45,0878915021000,6,0
9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,45032,0,0,0,0,0,0,0,0,0,0,0,411.9325,11604,45,0878915021000,6,9
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45032,0,0,0,0,0,0,2,2,0,0,0,411.9325,11605,45,0878915021000,6,0
0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,45032,1,2,2,2,0,2,1,1,1,2,3,411.9325,11609,45,0878915021000,6,0
0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,45042,0,0,2,0,0,0,1,1,0,0,2,416.6868,11614,45,0879215030002,6,0
0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,45042,2,0,0,2,0,0,1,1,2,2,0,416.6868,11615,45,0879215030002,6,1
0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,45042,1,0,0,0,0,0,1,1,1,0,0,416.6868,11616,45,0879215030002,6,1
1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,45042,1,0,2,2,0,2,1,1,1,2,3,416.6868,11617,45,0879215030002,6,0
0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,45042,2,1,1,0,0,0,2,2,2,1,0,416.6868,11618,45,0879215030002,6,1
0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,45042,2,0,0,0,0,0,2,2,2,0,0,416.6868,11619,45,0879215030002,6,0
0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45042,1,0,1,0,0,1,1,1,1,0,2,416.6868,11620,45,0879215030002,6,1
0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,45042,2,0,2,2,0,2,1,1,2,2,0,416.6868,11621,45,0879215030002,6,1
0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,45042,1,0,2,1,0,2,1,1,1,1,2,416.6868,11622,45,0879215030002,6,0
0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,45042,2,0,2,2,0,2,1,1,2,2,0,416.6868,11623,45,0879215030002,6,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,45042,0,0,0,0,0,0,2,2,0,0,0,416.6868,11624,45,0879215030002,6,0
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,45042,0,0,0,0,0,0,2,2,0,1,0,416.6868,11625,45,0879215030002,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,2,0,0,2,0,437.7246,11628,45,0881016001001,6,9
0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,45032,0,0,0,0,0,0,1,1,1,2,2,437.7246,11632,45,0881016001001,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,0,0,0,0,0,437.7246,11633,45,0881016001001,6,9
0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,45032,0,0,0,0,0,0,1,1,0,2,1,437.7246,11635,45,0881016001001,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,2,0,0,0,0,0,1,1,0,0,0,437.7246,11638,45,0881016001001,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,2,0,0,2,0,426.0621,11641,45,0880916003002,6,9
0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,45032,1,0,0,0,0,0,1,1,1,1,1,426.0621,11642,45,0880916003002,6,0
0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,45032,2,0,2,2,0,2,1,1,1,2,2,426.0621,11647,45,0880916003002,6,0
0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,45032,0,0,2,0,0,0,2,2,0,2,2,426.0621,11648,45,0880916003002,6,1
1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,45032,2,0,2,2,0,2,2,2,2,2,2,426.0621,11649,45,0880916003002,6,1
0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,45032,2,0,0,1,0,0,2,2,2,1,2,426.0621,11655,45,0880916003002,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45022,0,0,0,0,0,0,0,0,0,0,0,437.4302,11658,45,0881917012001,6,9
1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,45022,2,0,0,0,0,0,1,2,2,1,0,437.4302,11659,45,0881917012001,6,1
0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,45022,1,0,0,0,0,0,1,1,1,0,0,437.4302,11660,45,0881917012001,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45022,0,0,0,0,0,0,0,0,0,0,0,437.4302,11661,45,0881917012001,6,9
0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,45022,1,1,1,2,0,2,1,1,1,1,2,437.4302,11662,45,0881917012001,6,0
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,45022,2,0,2,1,0,1,2,2,2,2,0,437.4302,11663,45,0881917012001,6,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45022,2,0,0,0,0,0,2,2,2,0,0,437.4302,11665,45,0881917012001,6,0
0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,9,0,45022,2,0,2,0,0,0,2,2,2,2,2,437.4302,11666,45,0881917012001,6,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,45012,0,0,0,0,0,0,2,0,1,0,0,426.0621,11668,45,0882518009002,6,0
0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,45012,1,0,2,2,0,0,1,1,1,2,2,426.0621,11669,45,0882518009002,6,0
0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,45012,2,0,2,0,0,0,1,2,2,2,0,426.0621,11670,45,0882518009002,6,0
0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,45012,2,0,0,1,0,0,2,2,2,2,2,426.0621,11671,45,0882518009002,6,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45012,0,0,0,0,0,0,2,0,0,0,0,426.0621,11674,45,0882518009002,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,426.0621,11675,45,0882518009002,6,9
0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,45012,1,0,0,2,0,0,1,1,1,2,0,426.0621,11676,45,0882518009002,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,426.0621,11678,45,0882518009002,6,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,45012,1,0,2,0,0,0,2,2,1,2,0,426.0621,11679,45,0882518009002,6,0
1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,45042,2,0,0,1,0,0,2,1,2,2,2,424.916,11686,45,0883619015002,6,0
1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,45042,1,0,1,2,0,2,1,1,1,1,2,424.916,11687,45,0883619015002,6,1
1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,45042,2,2,2,2,0,2,2,2,2,2,2,424.916,11690,45,0883619015002,6,1
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,45042,2,0,2,2,0,2,2,2,2,2,2,424.916,11691,45,0883619015002,6,0
0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,9,0,45042,2,0,0,2,0,0,2,2,2,1,2,424.916,11693,45,0883619015002,6,0
0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,45042,2,0,2,0,0,0,2,2,2,0,2,424.916,11695,45,0883619015002,6,0
1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,45042,2,0,0,2,0,0,2,2,2,2,0,424.916,11696,45,0883619015002,6,1
0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,45042,2,0,0,2,0,0,2,2,2,2,0,424.916,11700,45,0883619015002,6,1
0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,45042,2,0,0,0,0,0,2,2,2,0,0,424.916,11702,45,0883619015002,6,1
0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,45042,1,0,0,0,0,0,1,1,1,0,1,424.916,11704,45,0883619015002,6,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45022,0,0,0,0,0,0,2,2,0,0,0,439.4908,11706,45,0884020009002,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45022,0,0,0,0,0,0,0,0,0,0,0,439.4908,11707,45,0884020009002,6,9
0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,45022,2,0,0,0,0,0,2,2,2,0,0,439.4908,11708,45,0884020009002,6,0
0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,45022,2,0,0,2,0,0,2,2,2,2,0,439.4908,11712,45,0884020009002,6,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45022,0,0,0,0,0,0,2,2,0,0,0,439.4908,11713,45,0884020009002,6,0
0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,45022,2,0,0,2,0,0,2,2,2,2,2,439.4908,11714,45,0884020009002,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,413.8921,11717,45,0886522015000,6,9
0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,45012,0,0,0,0,0,0,2,2,2,1,0,413.8921,11724,45,0886522015000,6,0
0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,45012,2,0,2,2,0,2,2,2,2,2,1,413.8921,11725,45,0886522015000,6,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,45012,2,0,0,0,0,0,2,0,2,0,0,413.8921,11727,45,0886522015000,6,0
0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,45012,0,0,0,0,0,0,2,2,0,0,0,413.8921,11729,45,0886522015000,6,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,45012,2,0,0,0,0,0,2,2,2,0,0,413.8921,11731,45,0886522015000,6,0
0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,45012,1,0,0,0,0,0,1,1,1,0,0,413.8921,11734,45,0886522015000,6,0
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,45012,1,0,0,0,0,0,1,1,1,0,0,435.9584,11737,45,0887323001001,6,1
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,45012,0,0,0,1,0,0,2,2,0,1,0,435.9584,11738,45,0887323001001,6,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45012,0,0,0,0,0,0,2,2,0,0,0,435.9584,11740,45,0887323001001,6,0
0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,45012,0,0,0,1,0,1,1,1,0,1,0,435.9584,11745,45,0887323001001,6,9
0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,45012,0,0,0,0,0,0,2,0,0,2,0,435.9584,11746,45,0887323001001,6,0
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,45012,0,0,0,0,0,0,2,1,0,0,0,435.9584,11748,45,0887323001001,6,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45032,1,0,0,1,0,0,2,2,1,1,1,426.0621,11749,45,0888623015003,6,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45032,0,0,0,0,0,0,2,0,0,0,0,426.0621,11750,45,0888623015003,6,0
0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,45032,0,0,0,0,0,0,2,2,0,0,0,426.0621,11753,45,0888623015003,6,1
1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,45032,1,0,0,1,0,0,1,1,1,1,1,426.0621,11755,45,0888623015003,6,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45032,0,0,0,0,0,0,2,0,0,0,0,426.0621,11756,45,0888623015003,6,0
0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,45032,1,1,1,1,1,1,1,1,1,1,1,426.0621,11758,45,0888623015003,6,1
0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,45032,1,0,1,1,0,1,2,1,1,2,2,426.0621,11762,45,0888623015003,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,0,0,0,0,0,426.0621,11763,45,0888623015003,6,9
1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,45012,1,0,0,0,0,0,1,1,1,1,1,437.7246,11766,45,0888723016010,6,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,45012,1,0,2,2,2,2,1,1,1,2,1,437.7246,11769,45,0888723016010,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,437.7246,11771,45,0888723016010,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,437.7246,11772,45,0888723016010,6,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45012,0,0,0,0,0,0,2,0,0,0,0,437.7246,11773,45,0888723016010,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,437.7246,11776,45,0888723016010,6,9
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45022,0,0,0,0,0,0,1,1,0,0,0,427.4948,11779,45,0889523025002,6,0
0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,45022,2,0,0,0,0,0,2,2,2,0,0,427.4948,11781,45,0889523025002,6,1
0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,45022,2,0,1,1,0,1,1,1,2,1,0,427.4948,11788,45,0889523025002,6,1
0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,45022,0,0,0,0,0,0,1,1,0,0,0,427.4948,11789,45,0889523025002,6,1
1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,45032,0,0,0,1,0,0,1,0,0,1,1,415.5689,11793,45,0889924006002,6,1
0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,45032,1,0,0,0,0,0,1,1,1,1,0,415.5689,11798,45,0889924006002,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,0,0,0,0,0,415.5689,11799,45,0889924006002,6,9
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45032,0,0,0,0,0,0,1,0,0,0,0,415.5689,11802,45,0889924006002,6,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,45042,0,0,0,0,0,0,2,0,0,0,0,438.9021,11805,45,0890624016001,6,0
0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,45042,0,0,0,0,0,0,2,1,0,1,0,438.9021,11806,45,0890624016001,6,1
0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,45042,1,1,1,1,1,1,1,1,1,1,1,438.9021,11808,45,0890624016001,6,1
0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,45042,0,1,1,0,1,1,0,1,1,0,1,438.9021,11809,45,0890624016001,6,1
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45042,0,0,0,0,0,0,2,0,0,0,0,438.9021,11812,45,0890624016001,6,1
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45042,0,0,0,0,0,0,1,0,0,0,0,438.9021,11813,45,0890624016001,6,1
0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,9,0,45042,0,0,0,0,0,0,1,0,0,0,0,438.9021,11814,45,0890624016001,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45042,0,0,0,0,0,0,0,0,0,0,0,438.9021,11815,45,0890624016001,6,9
0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,9,0,45042,0,0,0,0,0,0,2,0,0,1,0,438.9021,11816,45,0890624016001,6,1
0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,45022,0,0,0,1,1,0,1,1,0,1,0,416.9663,11821,45,0890724017002,6,0
0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,45022,2,0,0,0,0,0,1,1,2,0,0,416.9663,11823,45,0890724017002,6,0
0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,45022,1,0,0,0,0,0,1,1,1,0,0,416.9663,11828,45,0890724017002,6,1
1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,45042,0,0,0,1,0,0,1,0,0,1,0,427.2082,11835,45,0890924019001,6,1
0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,45042,0,0,0,1,0,0,1,0,0,1,0,427.2082,11836,45,0890924019001,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45042,0,0,0,0,0,0,0,0,0,0,0,427.2082,11839,45,0890924019001,6,9
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45042,0,0,0,0,0,0,2,2,0,0,0,427.2082,11840,45,0890924019001,6,0
1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,45042,0,0,0,1,0,0,1,1,0,1,0,427.2082,11841,45,0890924019001,6,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,45042,0,0,0,0,0,0,2,2,0,0,0,427.2082,11842,45,0890924019001,6,0
0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,45042,1,0,0,0,0,0,2,2,1,0,0,427.2082,11843,45,0890924019001,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45022,0,0,0,0,0,0,0,0,0,0,0,426.0621,11846,45,0891625006003,6,9
0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,45022,1,0,0,0,0,0,1,1,1,2,2,426.0621,11848,45,0891625006003,6,0
0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,45022,1,0,0,2,0,0,2,2,1,2,1,426.0621,11851,45,0891625006003,6,0
0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,45022,1,0,2,2,0,2,1,1,2,2,1,426.0621,11852,45,0891625006003,6,0
0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,45022,2,2,2,2,0,0,2,2,2,2,2,426.0621,11854,45,0891625006003,6,0
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,45032,2,0,0,2,0,0,2,2,2,2,2,415.5689,11864,45,0891525007000,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45032,0,0,0,0,0,0,0,0,0,0,0,415.5689,11865,45,0891525007000,6,9
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,45022,0,0,0,0,0,0,1,0,0,0,0,413.3176,11868,45,0892226008001,6,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45022,0,0,1,0,0,0,2,2,0,2,1,413.3176,11869,45,0892226008001,6,0
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,45022,0,0,0,0,0,0,2,1,0,0,2,413.3176,11870,45,0892226008001,6,1
0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,45022,1,0,0,1,0,0,2,2,1,2,2,413.3176,11876,45,0892226008001,6,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45022,0,0,0,0,0,0,0,0,0,0,0,413.3176,11877,45,0892226008001,6,9
0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,45022,1,0,0,2,0,0,2,2,1,2,2,413.3176,11878,45,0892226008001,6,0
0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,45022,0,0,0,0,0,0,2,2,0,0,0,413.3176,11880,45,0892226008001,6,1
1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,45012,1,0,2,0,0,2,2,2,1,0,2,415.5689,11881,45,0892726015004,6,0
0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,45012,2,0,0,0,0,0,2,2,2,2,0,415.5689,11885,45,0892726015004,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,415.5689,11887,45,0892726015004,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,415.5689,11890,45,0892726015004,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,415.5689,11892,45,0892726015004,6,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,45012,0,0,0,0,0,0,0,0,0,0,0,426.6352,11894,45,0892826016003,6,9
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45012,0,0,0,0,0,0,1,0,0,0,0,426.6352,11897,45,0892826016003,6,0
0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,45012,1,0,0,0,0,0,2,2,1,0,2,426.6352,11898,45,0892826016003,6,1
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,45012,0,0,0,0,0,0,2,0,0,2,0,426.6352,11899,45,0892826016003,6,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45012,0,2,2,0,0,0,2,0,0,2,0,426.6352,11901,45,0892826016003,6,0
9,9,9,9,9,9,9,9,9,9,9,0,1,0,0,0,0,45042,0,0,0,0,0,0,0,0,0,0,0,426.6352,11902,45,0893227002000,6,9
1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,45042,2,0,0,0,0,0,2,2,2,2,0,426.6352,11905,45,0893227002000,6,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,45042,1,0,2,0,0,0,1,1,1,2,2,426.6352,11907,45,0893227002000,6,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,9,0,45042,0,0,0,0,0,0,2,0,0,0,0,426.6352,11910,45,0893227002000,6,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45042,1,0,1,0,0,0,1,1,1,0,1,426.6352,11913,45,0893227002000,6,0
0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,45042,2,1,1,2,0,1,1,2,2,2,0,426.6352,11914,45,0893227002000,6,0
