makesafe,wdrinking,wall,toilet,tenurlot,tenurhws,strrec,shareit,segregate,roof,regcode,psurec,provcode,bedroom,hhnum,fuelused,floor,finalwgt,electrct,dweltype,dump,drinksafe,composting,collect,burn
1,1,3,1,1,1,17012,0,1,2,5,0677909013002,17,0,8051,2,8,357.7105,1,1,1,1,0,1,0
99,15,5,1,1,1,17012,1,0,2,5,0677909013002,17,0,8052,5,9,357.7105,1,1,0,0,0,1,0
1,1,2,1,1,1,17012,1,1,2,5,0677909013002,17,0,8053,2,8,357.7105,1,1,0,1,0,1,0
99,1,1,1,1,1,17012,1,0,4,5,0677909013002,17,1,8054,5,8,357.7105,1,1,0,0,0,0,1
1,1,1,1,2,3,17012,0,1,2,5,0677909013002,17,0,8055,6,1,357.7105,1,3,0,1,0,0,1
4,15,2,1,2,1,17012,1,0,2,5,0677909013002,17,2,8056,5,2,357.7105,1,1,0,1,0,1,0
1,1,5,0,1,1,17012,9,0,2,5,0677909013002,17,1,8057,5,3,357.7105,1,1,0,1,0,0,1
1,1,1,1,1,1,17012,0,0,2,5,0677909013002,17,2,8058,6,8,357.7105,1,1,0,1,0,1,0
9,14,1,1,1,1,17012,0,1,4,5,0677709015000,17,6,8059,2,6,358.7806,1,4,0,9,0,1,0
99,11,1,0,4,4,17012,9,0,4,5,0677709015000,17,0,8060,5,8,358.7806,0,3,1,0,0,0,0
9,14,1,1,4,1,17012,0,0,2,5,0677709015000,17,1,8061,5,6,358.7806,1,1,1,9,0,0,0
9,14,3,1,1,1,17012,0,1,2,5,0677709015000,17,1,8062,2,8,358.7806,1,1,0,9,0,1,0
99,1,1,1,1,1,17012,0,1,2,5,0677709015000,17,0,8063,2,8,358.7806,1,2,0,0,0,1,1
99,1,3,1,2,2,17012,0,0,2,5,0677709015000,17,2,8064,5,8,358.7806,1,1,1,0,0,0,1
99,11,2,0,2,2,17012,9,1,2,5,0677709015000,17,2,8065,5,8,358.7806,1,1,0,0,0,1,1
4,1,1,1,1,1,17012,0,1,2,5,0677709015000,17,4,8066,5,8,358.7806,1,1,0,1,0,1,1
99,11,1,1,2,2,17012,0,0,2,5,0677709015000,17,1,8067,2,8,358.7806,1,2,0,0,0,1,0
99,11,1,1,1,1,17012,0,0,2,5,0677709015000,17,2,8068,2,6,358.7806,1,1,0,0,0,1,0
99,11,3,1,1,1,17012,1,0,1,5,0677709015000,17,0,8069,5,1,358.7806,1,2,0,0,0,1,0
99,1,1,1,2,3,17012,0,1,1,5,0677709015000,17,1,8070,5,8,358.7806,1,1,0,0,0,0,1
99,11,1,1,1,1,17012,0,0,1,5,0677709015000,17,3,8071,5,6,358.7806,1,1,0,0,0,0,1
99,11,3,1,1,1,17012,0,1,2,5,0677709015000,17,1,8072,5,8,358.7806,1,1,0,0,0,0,1
9,14,2,1,1,1,17012,0,1,2,5,0677709015000,17,2,8073,2,8,358.7806,1,1,1,9,0,1,0
99,1,1,1,1,1,17012,0,1,2,5,0678710002000,17,3,8074,2,8,374.5024,1,1,1,0,0,0,0
99,4,2,2,1,1,17012,0,0,2,5,0678710002000,17,2,8075,2,8,374.5024,1,1,0,0,1,0,0
1,4,1,1,3,1,17012,0,1,2,5,0678710002000,17,2,8076,5,8,374.5024,1,1,0,1,1,0,1
9,14,1,1,1,1,17012,0,0,2,5,0678710002000,17,1,8077,2,8,374.5024,1,1,1,9,0,0,1
99,4,3,1,3,1,17012,0,1,1,5,0678710002000,17,0,8078,5,8,374.5024,1,1,0,0,0,1,1
1,4,1,1,3,1,17012,1,1,2,5,0678710002000,17,1,8079,5,8,374.5024,1,1,0,1,1,0,1
99,4,2,1,1,1,17012,0,0,2,5,0678710002000,17,3,8080,5,8,374.5024,1,1,1,0,0,0,0
1,4,3,1,3,1,17012,1,1,2,5,0678710002000,17,1,8081,6,8,374.5024,1,1,1,1,0,0,1
3,4,1,1,5,5,17012,0,0,2,5,0678710002000,17,2,8082,2,8,374.5024,1,1,0,1,0,1,0
4,1,1,1,1,1,17012,0,1,3,5,0678710002000,17,5,8083,2,6,374.5024,1,4,0,1,1,0,0
9,14,1,1,5,5,17012,0,1,2,5,0678710002000,17,4,8084,2,8,374.5024,1,1,0,9,0,1,0
9,14,1,1,1,1,17012,1,0,2,5,0678710002000,17,2,8085,2,8,374.5024,1,1,0,9,0,1,0
9,14,1,1,5,5,17012,0,1,2,5,0678710002000,17,2,8086,2,8,374.5024,1,1,0,9,0,1,0
9,14,1,1,5,5,17012,0,1,2,5,0678710002000,17,2,8087,2,8,374.5024,1,1,0,9,0,1,0
9,14,1,1,5,5,17012,0,1,2,5,0678710002000,17,1,8088,5,8,374.5024,1,1,0,9,0,1,0
99,11,2,1,5,1,17052,1,1,1,5,0678610004000,17,1,8089,5,1,358.2455,1,1,0,0,1,0,0
99,1,2,1,3,1,17052,0,1,1,5,0678610004000,17,2,8090,6,2,358.2455,1,1,0,0,1,0,0
1,11,2,1,3,1,17052,1,1,1,5,0678610004000,17,2,8091,6,1,358.2455,0,1,0,1,0,0,1
99,11,1,1,3,1,17052,0,1,2,5,0678610004000,17,2,8092,6,8,358.2455,1,1,0,0,1,0,0
99,11,2,0,5,1,17052,9,1,1,5,0678610004000,17,2,8093,6,3,358.2455,0,1,0,0,0,0,1
99,11,2,1,5,1,17052,0,0,1,5,0678610004000,17,3,8094,6,8,358.2455,0,1,0,0,1,0,1
99,11,2,1,5,1,17052,0,0,1,5,0678610004000,17,3,8095,6,1,358.2455,1,1,1,0,0,0,1
99,11,2,1,3,1,17052,0,1,2,5,0678610004000,17,2,8096,6,8,358.2455,1,1,0,0,1,0,0
99,1,2,1,3,1,17052,0,1,1,5,0678610004000,17,1,8097,6,3,358.2455,1,1,0,0,1,0,0
99,11,2,1,3,1,17052,1,0,1,5,0678610004000,17,2,8098,7,2,358.2455,1,1,0,0,1,0,0
99,11,3,1,3,1,17052,0,1,2,5,0678610004000,17,2,8099,6,1,358.2455,1,1,0,0,1,0,0
99,11,2,1,3,3,17052,0,1,2,5,0678610004000,17,1,8100,6,2,358.2455,1,1,0,0,0,0,1
99,11,1,1,1,1,17052,0,1,2,5,0678610004000,17,2,8101,6,8,358.2455,1,1,0,0,1,0,1
99,11,2,1,3,1,17052,1,0,1,5,0678610004000,17,1,8102,7,1,358.2455,1,1,0,0,0,0,1
99,11,1,1,3,1,17052,0,1,2,5,0678610004000,17,1,8103,6,8,358.2455,1,1,0,0,1,0,1
99,11,1,1,1,1,17052,0,0,2,5,0678610004000,17,2,8104,6,8,358.2455,1,1,0,0,0,0,1
99,11,2,1,4,1,17052,0,0,1,5,0678610004000,17,1,8105,6,2,358.2455,1,1,1,0,0,0,0
99,11,2,1,3,1,17042,0,1,2,5,0678410022000,17,1,8106,7,6,357.7604,1,1,0,0,0,0,1
99,11,1,0,3,1,17042,9,1,1,5,0678410022000,17,2,8107,5,8,357.7604,1,1,0,0,0,0,1
99,11,1,1,3,3,17042,0,1,2,5,0678410022000,17,3,8108,5,8,357.7604,1,1,0,0,0,0,1
99,11,2,1,1,1,17042,0,1,2,5,0678410022000,17,1,8109,5,1,357.7604,1,4,0,0,0,0,1
99,11,2,1,3,3,17042,0,0,1,5,0678410022000,17,0,8110,6,8,357.7604,4,1,0,0,0,0,1
99,11,1,1,3,1,17042,1,0,2,5,0678410022000,17,1,8111,4,8,357.7604,1,1,1,0,0,0,0
99,11,1,1,3,3,17042,1,0,2,5,0678410022000,17,0,8112,5,8,357.7604,4,1,1,0,0,0,0
99,11,1,1,1,1,17042,0,0,2,5,0678410022000,17,2,8113,5,8,357.7604,1,1,0,0,0,0,1
9,14,4,1,1,1,17042,0,1,2,5,0678410022000,17,2,8114,2,8,357.7604,1,1,0,9,0,0,1
99,11,1,1,3,3,17042,0,1,2,5,0678410022000,17,0,8115,5,8,357.7604,4,2,1,0,1,0,1
9,14,1,0,1,1,17042,9,1,2,5,0678410022000,17,3,8116,2,8,357.7604,1,1,0,9,1,0,0
99,11,1,1,1,1,17042,0,1,2,5,0678410022000,17,3,8117,5,8,357.7604,1,1,0,0,0,0,1
99,11,1,1,2,1,17042,0,1,1,5,0678410022000,17,2,8118,5,1,357.7604,1,1,1,0,0,0,1
9,14,1,1,1,1,17042,1,1,2,5,0678410022000,17,3,8119,5,4,357.7604,1,1,0,9,0,0,1
99,1,2,0,3,3,17052,9,0,1,5,0681114015000,17,2,8120,6,8,357.7604,1,5,0,0,1,0,0
99,1,1,1,3,3,17052,2,0,1,5,0681114015000,17,2,8121,6,3,357.7604,1,1,0,0,1,0,1
99,2,2,1,4,1,17052,0,1,1,5,0681114015000,17,1,8122,6,1,357.7604,1,1,0,0,1,0,1
99,1,2,1,3,1,17052,0,1,1,5,0681114015000,17,0,8123,5,8,357.7604,1,1,0,0,1,0,0
99,1,2,1,4,1,17052,0,0,1,5,0681114015000,17,1,8124,5,8,357.7604,1,1,0,0,0,0,0
99,1,1,1,1,1,17052,0,1,1,5,0681114015000,17,2,8125,6,8,357.7604,1,1,0,0,1,0,1
99,1,2,1,1,1,17052,0,0,1,5,0681114015000,17,0,8126,6,8,357.7604,4,5,0,0,1,0,0
1,1,3,0,2,1,17052,9,0,3,5,0681114015000,17,1,8127,5,8,357.7604,1,1,0,1,1,0,0
99,1,1,1,1,1,17052,0,0,2,5,0681114015000,17,2,8128,5,8,357.7604,1,1,0,0,1,0,0
99,1,3,1,1,1,17052,0,0,2,5,0681114015000,17,3,8129,6,8,357.7604,1,1,0,0,1,0,1
99,1,3,1,1,1,17052,0,0,1,5,0681114015000,17,0,8130,5,8,357.7604,1,1,0,0,0,0,0
99,1,2,1,1,1,17052,0,0,1,5,0681114015000,17,1,8131,5,8,357.7604,1,1,0,0,1,0,0
99,1,3,1,3,1,17052,0,1,1,5,0681114015000,17,2,8132,6,8,357.7604,1,1,0,0,1,0,1
99,1,2,1,1,1,17052,0,0,2,5,0681114015000,17,3,8133,6,6,357.7604,1,1,0,0,0,0,1
4,1,3,1,3,1,17052,1,1,1,5,0681114015000,17,1,8134,5,8,357.7604,1,1,0,1,0,1,0
1,1,3,1,1,1,17052,0,0,1,5,0681114015000,17,1,8135,6,8,357.7604,0,2,0,1,1,0,1
1,15,1,0,1,1,17052,9,1,1,5,0681214022000,17,1,8136,6,1,358.0276,0,1,1,1,0,0,0
99,6,3,1,1,1,17052,0,0,1,5,0681214022000,17,1,8137,6,1,358.0276,1,1,0,0,1,0,1
99,15,3,2,1,1,17052,0,1,1,5,0681214022000,17,1,8138,6,8,358.0276,0,1,0,0,0,0,0
4,5,3,1,1,1,17052,0,1,1,5,0681214022000,17,1,8139,6,8,358.0276,1,1,0,1,0,0,1
99,15,2,0,1,1,17052,9,0,1,5,0681214022000,17,1,8140,6,8,358.0276,0,1,1,0,0,0,0
1,15,2,0,1,1,17052,9,1,1,5,0681214022000,17,1,8141,6,8,358.0276,0,1,0,1,0,0,1
4,15,1,1,1,1,17052,0,0,2,5,0681214022000,17,2,8142,6,8,358.0276,4,1,1,1,0,0,0
1,15,2,1,3,1,17052,0,1,1,5,0681214022000,17,1,8143,5,8,358.0276,1,1,0,1,1,0,1
1,15,1,1,1,1,17052,0,0,1,5,0681214022000,17,2,8144,6,8,358.0276,1,1,1,1,0,0,1
99,15,1,1,1,1,17052,0,1,2,5,0681214022000,17,2,8145,5,8,358.0276,2,1,1,0,0,0,1
99,6,1,0,3,1,17052,9,0,1,5,0681214022000,17,1,8146,6,1,358.0276,0,1,0,0,0,0,1
99,5,3,0,1,1,17052,9,0,3,5,0681214022000,17,0,8147,6,3,358.0276,0,1,0,0,1,0,0
99,15,2,0,1,1,17052,9,0,1,5,0681214022000,17,1,8148,6,8,358.0276,0,1,0,0,0,0,1
1,5,3,0,1,3,17052,9,0,1,5,0681214022000,17,0,8149,6,3,358.0276,0,1,0,1,0,0,0
99,13,1,0,1,1,17052,9,0,1,5,0681214022000,17,2,8150,6,8,358.0276,0,1,0,0,0,0,1
99,1,1,1,1,1,17022,0,0,2,5,0683616003000,17,3,8151,6,8,371.973,1,1,0,0,1,0,1
99,1,1,1,1,1,17022,0,1,2,5,0683616003000,17,2,8152,5,4,371.973,1,1,0,0,1,0,0
4,1,1,1,1,1,17022,0,1,2,5,0683616003000,17,3,8153,6,8,371.973,1,1,0,1,1,0,0
4,1,1,1,3,3,17022,0,0,2,5,0683616003000,17,2,8154,6,8,371.973,1,1,0,1,0,0,1
99,1,1,1,1,1,17022,0,0,2,5,0683616003000,17,2,8155,6,8,371.973,1,1,0,0,1,0,1
99,1,1,1,1,1,17022,0,0,2,5,0683616003000,17,2,8156,6,8,371.973,1,1,0,0,1,0,0
4,7,3,1,1,1,17022,0,1,2,5,0683616003000,17,2,8157,6,8,371.973,1,1,0,1,1,0,0
4,1,1,1,3,3,17022,0,1,2,5,0683616003000,17,3,8158,2,8,371.973,1,1,0,1,1,0,0
99,1,1,1,1,1,17022,0,1,2,5,0683616003000,17,3,8159,6,8,371.973,1,1,0,0,1,0,0
99,1,1,1,1,1,17022,0,1,2,5,0683616003000,17,2,8160,2,8,371.973,1,1,0,0,1,0,0
